,ID,Cocina,Rating
3423,1712,1,0.007247010157210567
3424,1713,0,0.06639229377423907
3426,1714,0,0.07206650049253928
3428,1715,0,0.023792727450727014
3430,1716,0,0.02130407112782585
3433,1717,1,0.0034338038846705387
3434,1718,0,0.020209883195027843
3437,1719,1,0.0034338038846705387
3438,1720,0,0.08313159154262718
3440,1721,0,0.028559202326338975
3443,1722,1,0.0005678955203332636
3445,1723,1,0.0015525588692482017
3447,1724,1,0.007247010157210567
3449,1725,1,0.000544848347847818
3450,1726,0,0.020324672777832082
3453,1727,1,0.017962039600103282
3454,1728,0,0.06639229377423907
3457,1729,1,0.009571489182951521
3459,1730,1,0.02610741196952646
3460,1731,0,0.020209883195027843
3463,1732,1,0.015517090209362615
3464,1733,0,0.020209883195027843
3466,1734,0,0.0704074012410515
3468,1735,0,0.022609444732111985
3471,1736,1,0.0006439048925888955
3472,1737,0,0.04570397601515575
3474,1738,0,0.02130407112782585
3476,1739,0,0.02130407112782585
3479,1740,1,0.0005424821127427082
3481,1741,1,0.000544848347847818
3482,1742,0,0.023792727450727014
3485,1743,1,0.0005480340774336701
3487,1744,1,0.015517090209362615
3488,1745,0,0.019987432371153968
3490,1746,0,0.05975339843420946
3493,1747,1,0.005094185378934588
3494,1748,0,0.0634352788099379
3497,1749,1,0.002294038486367846
3498,1750,0,0.0704074012410515
3500,1751,0,0.025641540045855823
3503,1752,1,0.023358349359532585
3505,1753,1,0.02610741196952646
3506,1754,0,0.03301833774776618
3508,1755,0,0.04570397601515575
3511,1756,1,0.017962039600103282
3512,1757,0,0.020209883195027843
3515,1758,1,0.013258230240690273
3516,1759,0,0.08846236970710758
3519,1760,1,0.002294038486367846
3520,1761,0,0.021831619070021062
3522,1762,0,0.025641540045855823
3524,1763,0,0.06862576603874605
3526,1764,0,0.019987432371153968
3528,1765,0,0.023792727450727014
3531,1766,1,0.0010998617987515332
3532,1767,0,0.02130407112782585
3534,1768,0,0.06639229377423907
3537,1769,1,0.000582048655183078
3539,1770,1,0.017962039600103282
3540,1771,0,0.020473164334761255
3542,1772,0,0.022609444732111985
3544,1773,0,0.02130407112782585
3546,1774,0,0.020046734653866142
3549,1775,1,0.021523566692135537
3550,1776,0,0.020473164334761255
3552,1777,0,0.028559202326338975
3555,1778,1,0.015517090209362615
3557,1779,1,0.007247010157210567
3558,1780,0,0.07390026776884878
3561,1781,1,0.014478804520982111
3563,1782,1,0.0015525588692482017
3564,1783,0,0.08846236970710758
3566,1784,0,0.08313159154262718
3568,1785,0,0.0634352788099379
3571,1786,1,0.007247010157210567
3573,1787,1,0.0005392999643213525
3574,1788,0,0.020473164334761255
3576,1789,0,0.07617443647188171
3579,1790,1,0.0005424821127427082
3581,1791,1,0.023358349359532585
3582,1792,0,0.020209883195027843
3584,1793,0,0.07390026776884878
3587,1794,1,0.0005392999643213525
3589,1795,1,0.0005586843599405336
3591,1796,1,0.002294038486367846
3592,1797,0,0.05125446362130375
3594,1798,0,0.05975339843420946
3597,1799,1,0.0005678955203332636
3599,1800,1,0.0005392999643213525
3601,1801,1,0.023358349359532585
3603,1802,1,0.021523566692135537
3605,1803,1,0.01963877892382006
3607,1804,1,0.01164448603523606
3608,1805,0,0.023792727450727014
3611,1806,1,0.021523566692135537
3612,1807,0,0.028559202326338975
3615,1808,1,0.023358349359532585
3617,1809,1,0.0010998617987515332
3619,1810,1,0.0015525588692482017
3620,1811,0,0.05568323764523088
3622,1812,0,0.019938270974564562
3625,1813,1,0.016612802944745163
3627,1814,1,0.0005424821127427082
3629,1815,1,0.0007143880763163934
3630,1816,0,0.020669431141921935
3633,1817,1,0.01963877892382006
3635,1818,1,0.015517090209362615
3636,1819,0,0.020119384262641024
3638,1820,0,0.028559202326338975
3641,1821,1,0.0005406869231263233
3643,1822,1,0.0010998617987515332
3644,1823,0,0.023792727450727014
3646,1824,0,0.022609444732111985
3649,1825,1,0.000544848347847818
3651,1826,1,0.024916574805720102
3652,1827,0,0.020473164334761255
3655,1828,1,0.0008474478896206505
3657,1829,1,0.005094185378934588
3659,1830,1,0.0005480340774336701
3660,1831,0,0.020119384262641024
3662,1832,0,0.039094848090295495
3664,1833,0,0.019938270974564562
3666,1834,0,0.05568323764523088
3668,1835,0,0.05125446362130375
3670,1836,0,0.020669431141921935
3672,1837,0,0.019987432371153968
3675,1838,1,0.0005586843599405336
3677,1839,1,0.0005524315450513781
3679,1840,1,0.0034338038846705387
3680,1841,0,0.028559202326338975
3683,1842,1,0.013258230240690273
3684,1843,0,0.05568323764523088
3687,1844,1,0.024916574805720102
3688,1845,0,0.020473164334761255
3690,1846,0,0.07617443647188171
3692,1847,0,0.07915326109822324
3694,1848,0,0.020473164334761255
3697,1849,1,0.002294038486367846
3698,1850,0,0.08313159154262718
3701,1851,1,0.023358349359532585
3703,1852,1,0.013258230240690273
3704,1853,0,0.025641540045855823
3707,1854,1,0.0006048982778773382
3709,1855,1,0.02610741196952646
3711,1856,1,0.007247010157210567
3712,1857,0,0.06862576603874605
3715,1858,1,0.0008474478896206505
3716,1859,0,0.020046734653866142
3719,1860,1,0.007247010157210567
3721,1861,1,0.0006439048925888955
3723,1862,1,0.01164448603523606
3725,1863,1,0.021523566692135537
3726,1864,0,0.019987432371153968
3729,1865,1,0.0005392999643213525
3731,1866,1,0.0005586843599405336
3732,1867,0,0.05975339843420946
3734,1868,0,0.06862576603874605
3737,1869,1,0.023358349359532585
3738,1870,0,0.03301833774776618
3741,1871,1,0.0005524315450513781
3742,1872,0,0.07617443647188171
3745,1873,1,0.0005586843599405336
3746,1874,0,0.020119384262641024
3748,1875,0,0.05125446362130375
3750,1876,0,0.07617443647188171
3753,1877,1,0.017962039600103282
3755,1878,1,0.01164448603523606
3757,1879,1,0.0005678955203332636
3758,1880,0,0.039094848090295495
3761,1881,1,0.0007143880763163934
3762,1882,0,0.06639229377423907
3765,1883,1,0.005094185378934588
3767,1884,1,0.002294038486367846
3769,1885,1,0.01164448603523606
3771,1886,1,0.002294038486367846
3773,1887,1,0.024916574805720102
3774,1888,0,0.07390026776884878
3777,1889,1,0.0006439048925888955
3778,1890,0,0.07390026776884878
3781,1891,1,0.0007143880763163934
3782,1892,0,0.02130407112782585
3784,1893,0,0.019987432371153968
3787,1894,1,0.0010998617987515332
3789,1895,1,0.024916574805720102
3791,1896,1,0.0008474478896206505
3792,1897,0,0.03301833774776618
3794,1898,0,0.020473164334761255
3797,1899,1,0.0006439048925888955
3798,1900,0,0.05975339843420946
3800,1901,0,0.06862576603874605
3803,1902,1,0.0006048982778773382
3804,1903,0,0.020935058936768232
3806,1904,0,0.020209883195027843
3809,1905,1,0.000582048655183078
3811,1906,1,0.0006048982778773382
3812,1907,0,0.019938270974564562
3814,1908,0,0.028559202326338975
3816,1909,0,0.06862576603874605
3818,1910,0,0.04570397601515575
3820,1911,0,0.0704074012410515
3822,1912,0,0.020324672777832082
3824,1913,0,0.05125446362130375
3827,1914,1,0.0007143880763163934
3828,1915,0,0.020046734653866142
3830,1916,0,0.020935058936768232
3833,1917,1,0.021523566692135537
3835,1918,1,0.0005406869231263233
3836,1919,0,0.06862576603874605
3839,1920,1,0.002294038486367846
3840,1921,0,0.04570397601515575
3843,1922,1,0.0007143880763163934
3844,1923,0,0.05568323764523088
3846,1924,0,0.08846236970710758
3848,1925,0,0.020209883195027843
3850,1926,0,0.019938270974564562
3853,1927,1,0.016612802944745163
3855,1928,1,0.024916574805720102
3856,1929,0,0.020119384262641024
3858,1930,0,0.019938270974564562
3860,1931,0,0.0634352788099379
3862,1932,0,0.07915326109822324
3864,1933,0,0.05568323764523088
3867,1934,1,0.0005424821127427082
3868,1935,0,0.08846236970710758
3871,1936,1,0.01164448603523606
3872,1937,0,0.022609444732111985
3875,1938,1,0.024916574805720102
3876,1939,0,0.0634352788099379
3878,1940,0,0.05975339843420946
3880,1941,0,0.07617443647188171
3882,1942,0,0.022609444732111985
3885,1943,1,0.01963877892382006
3887,1944,1,0.0005424821127427082
3889,1945,1,0.01164448603523606
3890,1946,0,0.023792727450727014
3892,1947,0,0.05975339843420946
3894,1948,0,0.0634352788099379
3896,1949,0,0.020669431141921935
3899,1950,1,0.023358349359532585
3900,1951,0,0.08846236970710758
3903,1952,1,0.01963877892382006
3905,1953,1,0.0006439048925888955
3906,1954,0,0.05568323764523088
3908,1955,0,0.08313159154262718
3911,1956,1,0.014478804520982111
3913,1957,1,0.0005586843599405336
3914,1958,0,0.07617443647188171
3916,1959,0,0.019987432371153968
3918,1960,0,0.021831619070021062
3921,1961,1,0.007247010157210567
3922,1962,0,0.07206650049253928
3924,1963,0,0.0704074012410515
3927,1964,1,0.0006439048925888955
3929,1965,1,0.007247010157210567
3930,1966,0,0.020209883195027843
3933,1967,1,0.023358349359532585
3934,1968,0,0.07915326109822324
3937,1969,1,0.0005392999643213525
3939,1970,1,0.000544848347847818
3941,1971,1,0.0005406869231263233
3943,1972,1,0.016612802944745163
3944,1973,0,0.020935058936768232
3946,1974,0,0.022609444732111985
3948,1975,0,0.07915326109822324
3950,1976,0,0.022609444732111985
3953,1977,1,0.01164448603523606
3955,1978,1,0.015517090209362615
3957,1979,1,0.013258230240690273
3959,1980,1,0.014478804520982111
3960,1981,0,0.020119384262641024
3962,1982,0,0.05125446362130375
3965,1983,1,0.021523566692135537
3967,1984,1,0.007247010157210567
3969,1985,1,0.0005678955203332636
3971,1986,1,0.000544848347847818
3972,1987,0,0.020473164334761255
3975,1988,1,0.013258230240690273
3976,1989,0,0.05975339843420946
3978,1990,0,0.023792727450727014
3980,1991,0,0.04570397601515575
3983,1992,1,0.0005678955203332636
3984,1993,0,0.022609444732111985
3986,1994,0,0.020935058936768232
3988,1995,0,0.06862576603874605
3990,1996,0,0.05568323764523088
3993,1997,1,0.0034338038846705387
3994,1998,0,0.0704074012410515
3996,1999,0,0.05125446362130375
3999,2000,1,0.000582048655183078
4000,2001,0,0.025641540045855823
4003,2002,1,0.0015525588692482017
4004,2003,0,0.07617443647188171
4007,2004,1,0.007247010157210567
4008,2005,0,0.039094848090295495
4011,2006,1,0.007247010157210567
4012,2007,0,0.021831619070021062
4015,2008,1,0.014478804520982111
4017,2009,1,0.0010998617987515332
4018,2010,0,0.020209883195027843
4021,2011,1,0.0006048982778773382
4023,2012,1,0.0034338038846705387
4024,2013,0,0.08846236970710758
4027,2014,1,0.0015525588692482017
4029,2015,1,0.02610741196952646
4031,2016,1,0.0034338038846705387
4032,2017,0,0.020473164334761255
4034,2018,0,0.08313159154262718
4037,2019,1,0.0005392999643213525
4038,2020,0,0.020046734653866142
4040,2021,0,0.07206650049253928
4043,2022,1,0.0005424821127427082
4045,2023,1,0.015517090209362615
4047,2024,1,0.0005480340774336701
4049,2025,1,0.0006048982778773382
4050,2026,0,0.020046734653866142
4052,2027,0,0.07915326109822324
4054,2028,0,0.03301833774776618
4057,2029,1,0.015517090209362615
4058,2030,0,0.019938270974564562
4060,2031,0,0.0634352788099379
4062,2032,0,0.03301833774776618
4065,2033,1,0.01164448603523606
4067,2034,1,0.015517090209362615
4069,2035,1,0.0015525588692482017
4070,2036,0,0.020119384262641024
4073,2037,1,0.015517090209362615
4075,2038,1,0.0008474478896206505
4076,2039,0,0.020324672777832082
4078,2040,0,0.05568323764523088
4080,2041,0,0.05975339843420946
4082,2042,0,0.019987432371153968
4085,2043,1,0.023358349359532585
4087,2044,1,0.0005678955203332636
4088,2045,0,0.04570397601515575
4091,2046,1,0.01963877892382006
4092,2047,0,0.05975339843420946
4095,2048,1,0.000544848347847818
4096,2049,0,0.020119384262641024
4099,2050,1,0.017962039600103282
4101,2051,1,0.017962039600103282
4103,2052,1,0.007247010157210567
4104,2053,0,0.07390026776884878
4107,2054,1,0.002294038486367846
4108,2055,0,0.021831619070021062
4110,2056,0,0.06862576603874605
4112,2057,0,0.020209883195027843
4115,2058,1,0.01963877892382006
4117,2059,1,0.0006048982778773382
4119,2060,1,0.0008474478896206505
4120,2061,0,0.05568323764523088
4123,2062,1,0.000544848347847818
4124,2063,0,0.025641540045855823
4126,2064,0,0.022609444732111985
4128,2065,0,0.025641540045855823
4130,2066,0,0.019938270974564562
4133,2067,1,0.0006439048925888955
4135,2068,1,0.015517090209362615
4137,2069,1,0.017962039600103282
4139,2070,1,0.009571489182951521
4141,2071,1,0.000582048655183078
4142,2072,0,0.06862576603874605
4144,2073,0,0.019938270974564562
4146,2074,0,0.019987432371153968
4149,2075,1,0.0005586843599405336
4151,2076,1,0.0005678955203332636
4152,2077,0,0.020119384262641024
4155,2078,1,0.007247010157210567
4156,2079,0,0.039094848090295495
4159,2080,1,0.0006048982778773382
4161,2081,1,0.007247010157210567
4163,2082,1,0.023358349359532585
4165,2083,1,0.014478804520982111
4166,2084,0,0.021831619070021062
4168,2085,0,0.020473164334761255
4170,2086,0,0.05568323764523088
4173,2087,1,0.0005586843599405336
4175,2088,1,0.0006048982778773382
4177,2089,1,0.0006048982778773382
4178,2090,0,0.04570397601515575
4180,2091,0,0.04570397601515575
4183,2092,1,0.0005424821127427082
4185,2093,1,0.000544848347847818
4186,2094,0,0.08313159154262718
4188,2095,0,0.05125446362130375
4190,2096,0,0.0634352788099379
4193,2097,1,0.000544848347847818
4195,2098,1,0.0005524315450513781
4196,2099,0,0.06639229377423907
4198,2100,0,0.0634352788099379
4200,2101,0,0.08313159154262718
4203,2102,1,0.000544848347847818
4204,2103,0,0.0704074012410515
4206,2104,0,0.04570397601515575
4209,2105,1,0.0005586843599405336
4210,2106,0,0.0634352788099379
4213,2107,1,0.015517090209362615
4215,2108,1,0.01164448603523606
4216,2109,0,0.020935058936768232
4219,2110,1,0.0006439048925888955
4221,2111,1,0.015517090209362615
4222,2112,0,0.05975339843420946
4225,2113,1,0.000582048655183078
4226,2114,0,0.07915326109822324
4229,2115,1,0.0006048982778773382
4231,2116,1,0.0005586843599405336
4233,2117,1,0.002294038486367846
4234,2118,0,0.021831619070021062
4236,2119,0,0.039094848090295495
4238,2120,0,0.020669431141921935
4240,2121,0,0.08313159154262718
4242,2122,0,0.04570397601515575
4245,2123,1,0.0005480340774336701
4247,2124,1,0.01164448603523606
4249,2125,1,0.014478804520982111
4251,2126,1,0.017962039600103282
4252,2127,0,0.05125446362130375
4255,2128,1,0.01963877892382006
4257,2129,1,0.016612802944745163
4259,2130,1,0.0005392999643213525
4260,2131,0,0.04570397601515575
4263,2132,1,0.0006439048925888955
4265,2133,1,0.0005424821127427082
4266,2134,0,0.07617443647188171
4269,2135,1,0.0034338038846705387
4270,2136,0,0.04570397601515575
4273,2137,1,0.0005392999643213525
4275,2138,1,0.002294038486367846
4277,2139,1,0.0010998617987515332
4279,2140,1,0.0006439048925888955
4281,2141,1,0.02610741196952646
4282,2142,0,0.04570397601515575
4285,2143,1,0.0005678955203332636
4286,2144,0,0.039094848090295495
4288,2145,0,0.019938270974564562
4290,2146,0,0.05568323764523088
4293,2147,1,0.014478804520982111
4294,2148,0,0.022609444732111985
4297,2149,1,0.0010998617987515332
4299,2150,1,0.002294038486367846
4301,2151,1,0.013258230240690273
4303,2152,1,0.0005392999643213525
4305,2153,1,0.017962039600103282
4307,2154,1,0.023358349359532585
4308,2155,0,0.020119384262641024
4310,2156,0,0.020209883195027843
4312,2157,0,0.021831619070021062
4314,2158,0,0.020324672777832082
4317,2159,1,0.0005524315450513781
4318,2160,0,0.0634352788099379
4321,2161,1,0.0010998617987515332
4323,2162,1,0.000582048655183078
4324,2163,0,0.025641540045855823
4326,2164,0,0.08313159154262718
4329,2165,1,0.0006048982778773382
4331,2166,1,0.014478804520982111
4332,2167,0,0.020669431141921935
4335,2168,1,0.0005678955203332636
4336,2169,0,0.020473164334761255
4338,2170,0,0.020473164334761255
4341,2171,1,0.01963877892382006
4342,2172,0,0.020669431141921935
4344,2173,0,0.07390026776884878
4347,2174,1,0.000544848347847818
4348,2175,0,0.05568323764523088
4350,2176,0,0.021831619070021062
4352,2177,0,0.020935058936768232
4354,2178,0,0.02130407112782585
4356,2179,0,0.08313159154262718
4359,2180,1,0.0005480340774336701
4361,2181,1,0.0005406869231263233
4362,2182,0,0.08313159154262718
4364,2183,0,0.021831619070021062
4366,2184,0,0.020046734653866142
4368,2185,0,0.02130407112782585
4371,2186,1,0.0005524315450513781
4373,2187,1,0.002294038486367846
4375,2188,1,0.0005524315450513781
4376,2189,0,0.0704074012410515
4378,2190,0,0.08313159154262718
4381,2191,1,0.023358349359532585
4383,2192,1,0.0005678955203332636
4384,2193,0,0.05975339843420946
4387,2194,1,0.0010998617987515332
4388,2195,0,0.019938270974564562
4390,2196,0,0.02130407112782585
4393,2197,1,0.0005586843599405336
4395,2198,1,0.01963877892382006
4396,2199,0,0.08846236970710758
4399,2200,1,0.015517090209362615
4401,2201,1,0.0005392999643213525
4402,2202,0,0.03301833774776618
4404,2203,0,0.020119384262641024
4407,2204,1,0.024916574805720102
4408,2205,0,0.0634352788099379
4411,2206,1,0.0006439048925888955
4412,2207,0,0.08846236970710758
4415,2208,1,0.014478804520982111
4416,2209,0,0.06639229377423907
4418,2210,0,0.06862576603874605
4420,2211,0,0.03301833774776618
4422,2212,0,0.020935058936768232
4425,2213,1,0.007247010157210567
4426,2214,0,0.07617443647188171
4429,2215,1,0.0005392999643213525
4431,2216,1,0.016612802944745163
4432,2217,0,0.06639229377423907
4435,2218,1,0.0005678955203332636
4436,2219,0,0.07617443647188171
4439,2220,1,0.0006439048925888955
4440,2221,0,0.020046734653866142
4443,2222,1,0.0034338038846705387
4445,2223,1,0.021523566692135537
4446,2224,0,0.019987432371153968
4448,2225,0,0.0634352788099379
4451,2226,1,0.002294038486367846
4453,2227,1,0.0005524315450513781
4455,2228,1,0.0005480340774336701
4456,2229,0,0.02130407112782585
4458,2230,0,0.039094848090295495
4461,2231,1,0.009571489182951521
4463,2232,1,0.0034338038846705387
4464,2233,0,0.028559202326338975
4467,2234,1,0.017962039600103282
4468,2235,0,0.039094848090295495
4471,2236,1,0.0005524315450513781
4473,2237,1,0.0006048982778773382
4475,2238,1,0.01963877892382006
4477,2239,1,0.021523566692135537
4479,2240,1,0.0006048982778773382
4481,2241,1,0.024916574805720102
4483,2242,1,0.017962039600103282
4484,2243,0,0.020669431141921935
4486,2244,0,0.07617443647188171
4489,2245,1,0.015517090209362615
4490,2246,0,0.03301833774776618
4492,2247,0,0.04570397601515575
4495,2248,1,0.000582048655183078
4497,2249,1,0.0005524315450513781
4498,2250,0,0.019987432371153968
4501,2251,1,0.02610741196952646
4503,2252,1,0.005094185378934588
4505,2253,1,0.01963877892382006
4506,2254,0,0.021831619070021062
4509,2255,1,0.005094185378934588
4510,2256,0,0.05975339843420946
4513,2257,1,0.015517090209362615
4515,2258,1,0.017962039600103282
4517,2259,1,0.0005586843599405336
4519,2260,1,0.007247010157210567
4520,2261,0,0.08846236970710758
4523,2262,1,0.0034338038846705387
4525,2263,1,0.0005480340774336701
4527,2264,1,0.023358349359532585
4529,2265,1,0.016612802944745163
4531,2266,1,0.005094185378934588
4532,2267,0,0.0704074012410515
4535,2268,1,0.015517090209362615
4536,2269,0,0.0704074012410515
4538,2270,0,0.07390026776884878
4540,2271,0,0.028559202326338975
4542,2272,0,0.020046734653866142
4544,2273,0,0.05125446362130375
4547,2274,1,0.01164448603523606
4548,2275,0,0.0704074012410515
4550,2276,0,0.020473164334761255
4553,2277,1,0.017962039600103282
4555,2278,1,0.023358349359532585
4557,2279,1,0.0005392999643213525
4558,2280,0,0.028559202326338975
4560,2281,0,0.02130407112782585
4562,2282,0,0.02130407112782585
4565,2283,1,0.02610741196952646
4566,2284,0,0.07390026776884878
4568,2285,0,0.020473164334761255
4571,2286,1,0.007247010157210567
4573,2287,1,0.024916574805720102
4574,2288,0,0.0704074012410515
4577,2289,1,0.0006048982778773382
4579,2290,1,0.023358349359532585
4581,2291,1,0.0005524315450513781
4583,2292,1,0.016612802944745163
4584,2293,0,0.020669431141921935
4587,2294,1,0.017962039600103282
4589,2295,1,0.0015525588692482017
4590,2296,0,0.020935058936768232
4593,2297,1,0.024916574805720102
4595,2298,1,0.0005424821127427082
4596,2299,0,0.06639229377423907
4599,2300,1,0.0005392999643213525
4600,2301,0,0.07617443647188171
4602,2302,0,0.05125446362130375
4605,2303,1,0.0015525588692482017
4606,2304,0,0.07206650049253928
4609,2305,1,0.000544848347847818
4611,2306,1,0.02610741196952646
4613,2307,1,0.009571489182951521
4615,2308,1,0.0005524315450513781
4617,2309,1,0.01164448603523606
4618,2310,0,0.020473164334761255
4620,2311,0,0.07206650049253928
4623,2312,1,0.0005586843599405336
4624,2313,0,0.023792727450727014
4626,2314,0,0.06639229377423907
4628,2315,0,0.0704074012410515
4630,2316,0,0.06862576603874605
4633,2317,1,0.000544848347847818
4635,2318,1,0.02610741196952646
4637,2319,1,0.009571489182951521
4638,2320,0,0.039094848090295495
4640,2321,0,0.023792727450727014
4643,2322,1,0.002294038486367846
4644,2323,0,0.039094848090295495
4646,2324,0,0.028559202326338975
4649,2325,1,0.01963877892382006
4650,2326,0,0.05568323764523088
4653,2327,1,0.007247010157210567
4654,2328,0,0.020473164334761255
4657,2329,1,0.000544848347847818
4659,2330,1,0.01963877892382006
4661,2331,1,0.01164448603523606
4663,2332,1,0.023358349359532585
4665,2333,1,0.0015525588692482017
4667,2334,1,0.021523566692135537
4668,2335,0,0.05568323764523088
4671,2336,1,0.015517090209362615
4672,2337,0,0.019987432371153968
4674,2338,0,0.0634352788099379
4676,2339,0,0.019987432371153968
4678,2340,0,0.020669431141921935
4681,2341,1,0.0008474478896206505
4683,2342,1,0.0005392999643213525
4685,2343,1,0.013258230240690273
4687,2344,1,0.02610741196952646
4688,2345,0,0.020669431141921935
4691,2346,1,0.0008474478896206505
4692,2347,0,0.021831619070021062
4694,2348,0,0.020046734653866142
4697,2349,1,0.0005406869231263233
4699,2350,1,0.014478804520982111
4700,2351,0,0.06639229377423907
4703,2352,1,0.0007143880763163934
4705,2353,1,0.0005586843599405336
4707,2354,1,0.0010998617987515332
4708,2355,0,0.05125446362130375
4710,2356,0,0.023792727450727014
4713,2357,1,0.0034338038846705387
4715,2358,1,0.000582048655183078
4716,2359,0,0.08846236970710758
4719,2360,1,0.0010998617987515332
4721,2361,1,0.002294038486367846
4722,2362,0,0.039094848090295495
4725,2363,1,0.013258230240690273
4727,2364,1,0.0005678955203332636
4728,2365,0,0.019938270974564562
4731,2366,1,0.002294038486367846
4732,2367,0,0.020324672777832082
4735,2368,1,0.0005678955203332636
4737,2369,1,0.024916574805720102
4738,2370,0,0.028559202326338975
4741,2371,1,0.0007143880763163934
4743,2372,1,0.02610741196952646
4744,2373,0,0.0634352788099379
4746,2374,0,0.02130407112782585
4749,2375,1,0.007247010157210567
4750,2376,0,0.06639229377423907
4753,2377,1,0.0007143880763163934
4755,2378,1,0.0007143880763163934
4757,2379,1,0.01164448603523606
4758,2380,0,0.05125446362130375
4760,2381,0,0.020473164334761255
4763,2382,1,0.0034338038846705387
4764,2383,0,0.06862576603874605
4766,2384,0,0.04570397601515575
4769,2385,1,0.023358349359532585
4771,2386,1,0.0010998617987515332
4772,2387,0,0.08313159154262718
4775,2388,1,0.0006048982778773382
4776,2389,0,0.020473164334761255
4778,2390,0,0.022609444732111985
4781,2391,1,0.002294038486367846
4783,2392,1,0.0034338038846705387
4784,2393,0,0.020935058936768232
4786,2394,0,0.020324672777832082
4788,2395,0,0.021831619070021062
4790,2396,0,0.08846236970710758
4793,2397,1,0.007247010157210567
4794,2398,0,0.022609444732111985
4796,2399,0,0.023792727450727014
4799,2400,1,0.000582048655183078
4801,2401,1,0.0005678955203332636
4803,2402,1,0.016612802944745163
4805,2403,1,0.0015525588692482017
4806,2404,0,0.08313159154262718
4809,2405,1,0.002294038486367846
4810,2406,0,0.05125446362130375
4813,2407,1,0.0005586843599405336
4814,2408,0,0.08846236970710758
4816,2409,0,0.06862576603874605
4818,2410,0,0.019938270974564562
4821,2411,1,0.000582048655183078
4823,2412,1,0.005094185378934588
4824,2413,0,0.04570397601515575
4827,2414,1,0.0005678955203332636
4829,2415,1,0.013258230240690273
4830,2416,0,0.05125446362130375
4832,2417,0,0.07206650049253928
4834,2418,0,0.05125446362130375
4836,2419,0,0.020119384262641024
4839,2420,1,0.000582048655183078
4841,2421,1,0.0034338038846705387
4843,2422,1,0.005094185378934588
4844,2423,0,0.020119384262641024
4847,2424,1,0.021523566692135537
4848,2425,0,0.05975339843420946
4850,2426,0,0.019938270974564562
4853,2427,1,0.0005392999643213525
4855,2428,1,0.0034338038846705387
4857,2429,1,0.0015525588692482017
4859,2430,1,0.0005424821127427082
4861,2431,1,0.013258230240690273
4862,2432,0,0.020473164334761255
4865,2433,1,0.013258230240690273
4866,2434,0,0.05568323764523088
4869,2435,1,0.024916574805720102
4871,2436,1,0.023358349359532585
4872,2437,0,0.039094848090295495
4875,2438,1,0.01963877892382006
4877,2439,1,0.024916574805720102
4879,2440,1,0.009571489182951521
4881,2441,1,0.013258230240690273
4882,2442,0,0.0634352788099379
4884,2443,0,0.025641540045855823
4887,2444,1,0.013258230240690273
4888,2445,0,0.020324672777832082
4891,2446,1,0.0005406869231263233
4892,2447,0,0.07915326109822324
4894,2448,0,0.02130407112782585
4897,2449,1,0.0006048982778773382
4898,2450,0,0.020669431141921935
4900,2451,0,0.039094848090295495
4902,2452,0,0.06639229377423907
4905,2453,1,0.014478804520982111
4907,2454,1,0.0006439048925888955
4908,2455,0,0.08846236970710758
4911,2456,1,0.007247010157210567
4913,2457,1,0.0005678955203332636
4915,2458,1,0.021523566692135537
4917,2459,1,0.0034338038846705387
4918,2460,0,0.020209883195027843
4920,2461,0,0.019938270974564562
4922,2462,0,0.03301833774776618
4925,2463,1,0.0006439048925888955
4926,2464,0,0.07617443647188171
4929,2465,1,0.014478804520982111
4930,2466,0,0.07390026776884878
4932,2467,0,0.019987432371153968
4935,2468,1,0.021523566692135537
4937,2469,1,0.005094185378934588
4939,2470,1,0.0005424821127427082
4941,2471,1,0.005094185378934588
4943,2472,1,0.0006048982778773382
4944,2473,0,0.020669431141921935
4946,2474,0,0.020324672777832082
4949,2475,1,0.0010998617987515332
4951,2476,1,0.007247010157210567
4952,2477,0,0.039094848090295495
4954,2478,0,0.03301833774776618
4956,2479,0,0.02130407112782585
4959,2480,1,0.0005392999643213525
4960,2481,0,0.019987432371153968
4962,2482,0,0.05125446362130375
4965,2483,1,0.01963877892382006
4966,2484,0,0.020046734653866142
4969,2485,1,0.021523566692135537
4971,2486,1,0.007247010157210567
4973,2487,1,0.013258230240690273
4974,2488,0,0.07617443647188171
4977,2489,1,0.013258230240690273
4978,2490,0,0.019987432371153968
4981,2491,1,0.023358349359532585
4983,2492,1,0.005094185378934588
4984,2493,0,0.07617443647188171
4987,2494,1,0.009571489182951521
4989,2495,1,0.0005586843599405336
4990,2496,0,0.03301833774776618
4992,2497,0,0.02130407112782585
4995,2498,1,0.0005524315450513781
4997,2499,1,0.0015525588692482017
4998,2500,0,0.020119384262641024
5001,2501,1,0.021523566692135537
5002,2502,0,0.020324672777832082
5005,2503,1,0.017962039600103282
5007,2504,1,0.0005524315450513781
5009,2505,1,0.0006048982778773382
5010,2506,0,0.05125446362130375
5012,2507,0,0.07617443647188171
5015,2508,1,0.015517090209362615
5016,2509,0,0.021831619070021062
5019,2510,1,0.0005480340774336701
5021,2511,1,0.0034338038846705387
5023,2512,1,0.0005586843599405336
5025,2513,1,0.024916574805720102
5027,2514,1,0.016612802944745163
5028,2515,0,0.0634352788099379
5031,2516,1,0.0005406869231263233
5033,2517,1,0.0007143880763163934
5035,2518,1,0.02610741196952646
5036,2519,0,0.06862576603874605
5038,2520,0,0.02130407112782585
5040,2521,0,0.03301833774776618
5042,2522,0,0.07915326109822324
5044,2523,0,0.06639229377423907
